date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:55:10	6111/6111	---M-Z	200	added ('OK')	text/html	etag:%2217df-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FYL2X.html	index/asm/shell-storm.org/x86doc/FYL2X.html	(from https://shell-storm.org/x86doc/index.html)
19:55:11	6120/6120	---M-Z	200	added ('OK')	text/html	etag:%2217e8-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FYL2XP1.html	index/asm/shell-storm.org/x86doc/FYL2XP1.html	(from https://shell-storm.org/x86doc/index.html)
19:55:12	4390/4390	---M-Z	200	added ('OK')	text/html	etag:%221126-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/HADDPD.html	index/asm/shell-storm.org/x86doc/HADDPD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:13	5126/5126	---M-Z	200	added ('OK')	text/html	etag:%221406-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/HADDPS.html	index/asm/shell-storm.org/x86doc/HADDPS.html	(from https://shell-storm.org/x86doc/index.html)
19:55:14	2835/2835	---M-Z	200	added ('OK')	text/html	etag:%22b13-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/HLT.html	index/asm/shell-storm.org/x86doc/HLT.html	(from https://shell-storm.org/x86doc/index.html)
19:55:15	4568/4568	---M-Z	200	added ('OK')	text/html	etag:%2211d8-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/HSUBPD.html	index/asm/shell-storm.org/x86doc/HSUBPD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:16	5309/5309	---M-Z	200	added ('OK')	text/html	etag:%2214bd-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/HSUBPS.html	index/asm/shell-storm.org/x86doc/HSUBPS.html	(from https://shell-storm.org/x86doc/index.html)
19:55:17	8577/8577	---M-Z	200	added ('OK')	text/html	etag:%222181-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/IDIV.html	index/asm/shell-storm.org/x86doc/IDIV.html	(from https://shell-storm.org/x86doc/index.html)
19:55:18	9867/9867	---M-Z	200	added ('OK')	text/html	etag:%22268b-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/IMUL.html	index/asm/shell-storm.org/x86doc/IMUL.html	(from https://shell-storm.org/x86doc/index.html)
19:55:19	5133/5133	---M-Z	200	added ('OK')	text/html	etag:%22140d-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/IN.html	index/asm/shell-storm.org/x86doc/IN.html	(from https://shell-storm.org/x86doc/index.html)
19:55:20	5925/5925	---M-Z	200	added ('OK')	text/html	etag:%221725-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/INC.html	index/asm/shell-storm.org/x86doc/INC.html	(from https://shell-storm.org/x86doc/index.html)
19:55:21	7196/7196	---M-Z	200	added ('OK')	text/html	etag:%221c1c-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/INSERTPS.html	index/asm/shell-storm.org/x86doc/INSERTPS.html	(from https://shell-storm.org/x86doc/index.html)
19:55:22	9591/9591	---M-Z	200	added ('OK')	text/html	etag:%222577-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/INS_INSB_INSW_INSD.html	index/asm/shell-storm.org/x86doc/INS_INSB_INSW_INSD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:23	34883/34883	---M-Z	200	added ('OK')	text/html	etag:%228843-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/INT_n_INTO_INT_3.html	index/asm/shell-storm.org/x86doc/INT_n_INTO_INT_3.html	(from https://shell-storm.org/x86doc/index.html)
19:55:24	4153/4153	---M-Z	200	added ('OK')	text/html	etag:%221039-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/INVD.html	index/asm/shell-storm.org/x86doc/INVD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:25	4589/4589	---M-Z	200	added ('OK')	text/html	etag:%2211ed-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/INVLPG.html	index/asm/shell-storm.org/x86doc/INVLPG.html	(from https://shell-storm.org/x86doc/index.html)
19:55:26	7301/7301	---M-Z	200	added ('OK')	text/html	etag:%221c85-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/INVPCID.html	index/asm/shell-storm.org/x86doc/INVPCID.html	(from https://shell-storm.org/x86doc/index.html)
19:55:27	16594/16594	---M-Z	200	added ('OK')	text/html	etag:%2240d2-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/IRET_IRETD.html	index/asm/shell-storm.org/x86doc/IRET_IRETD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:28	22652/22652	---M-Z	200	added ('OK')	text/html	etag:%22587c-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/JMP.html	index/asm/shell-storm.org/x86doc/JMP.html	(from https://shell-storm.org/x86doc/index.html)
19:55:29	20727/20727	---M-Z	200	added ('OK')	text/html	etag:%2250f7-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/Jcc.html	index/asm/shell-storm.org/x86doc/Jcc.html	(from https://shell-storm.org/x86doc/index.html)
19:55:30	2608/2608	---M-Z	200	added ('OK')	text/html	etag:%22a30-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/KADDW_KADDB_KADDQ_KADDD.html	index/asm/shell-storm.org/x86doc/KADDW_KADDB_KADDQ_KADDD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:31	2990/2990	---M-Z	200	added ('OK')	text/html	etag:%22bae-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/KANDNW_KANDNB_KANDNQ_KANDND.html	index/asm/shell-storm.org/x86doc/KANDNW_KANDNB_KANDNQ_KANDND.html	(from https://shell-storm.org/x86doc/index.html)
19:55:32	2876/2876	---M-Z	200	added ('OK')	text/html	etag:%22b3c-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/KANDW_KANDB_KANDQ_KANDD.html	index/asm/shell-storm.org/x86doc/KANDW_KANDB_KANDQ_KANDD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:33	5826/5826	---M-Z	200	added ('OK')	text/html	etag:%2216c2-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/KMOVW_KMOVB_KMOVQ_KMOVD.html	index/asm/shell-storm.org/x86doc/KMOVW_KMOVB_KMOVQ_KMOVD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:34	2581/2581	---M-Z	200	added ('OK')	text/html	etag:%22a15-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/KNOTW_KNOTB_KNOTQ_KNOTD.html	index/asm/shell-storm.org/x86doc/KNOTW_KNOTB_KNOTQ_KNOTD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:35	3650/3650	---M-Z	200	added ('OK')	text/html	etag:%22e42-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/KORTESTW_KORTESTB_KORTESTQ_KORTESTD.html	index/asm/shell-storm.org/x86doc/KORTESTW_KORTESTB_KORTESTQ_KORTESTD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:36	2859/2859	---M-Z	200	added ('OK')	text/html	etag:%22b2b-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/KORW_KORB_KORQ_KORD.html	index/asm/shell-storm.org/x86doc/KORW_KORB_KORQ_KORD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:37	3458/3458	---M-Z	200	added ('OK')	text/html	etag:%22d82-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/KSHIFTLW_KSHIFTLB_KSHIFTLQ_KSHIFTLD.html	index/asm/shell-storm.org/x86doc/KSHIFTLW_KSHIFTLB_KSHIFTLQ_KSHIFTLD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:38	3461/3461	---M-Z	200	added ('OK')	text/html	etag:%22d85-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/KSHIFTRW_KSHIFTRB_KSHIFTRQ_KSHIFTRD.html	index/asm/shell-storm.org/x86doc/KSHIFTRW_KSHIFTRB_KSHIFTRQ_KSHIFTRD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:39	4068/4068	---M-Z	200	added ('OK')	text/html	etag:%22fe4-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/KTESTW_KTESTB_KTESTQ_KTESTD.html	index/asm/shell-storm.org/x86doc/KTESTW_KTESTB_KTESTQ_KTESTD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:40	2946/2946	---M-Z	200	added ('OK')	text/html	etag:%22b82-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/KUNPCKBW_KUNPCKWD_KUNPCKDQ.html	index/asm/shell-storm.org/x86doc/KUNPCKBW_KUNPCKWD_KUNPCKDQ.html	(from https://shell-storm.org/x86doc/index.html)
19:55:41	2955/2955	---M-Z	200	added ('OK')	text/html	etag:%22b8b-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/KXNORW_KXNORB_KXNORQ_KXNORD.html	index/asm/shell-storm.org/x86doc/KXNORW_KXNORB_KXNORQ_KXNORD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:42	2897/2897	---M-Z	200	added ('OK')	text/html	etag:%22b51-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/KXORW_KXORB_KXORQ_KXORD.html	index/asm/shell-storm.org/x86doc/KXORW_KXORB_KXORQ_KXORD.html	(from https://shell-storm.org/x86doc/index.html)
19:55:43	2505/2505	---M-Z	200	added ('OK')	text/html	etag:%229c9-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LAHF.html	index/asm/shell-storm.org/x86doc/LAHF.html	(from https://shell-storm.org/x86doc/index.html)
19:55:44	7009/7009	---M-Z	200	added ('OK')	text/html	etag:%221b61-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LAR.html	index/asm/shell-storm.org/x86doc/LAR.html	(from https://shell-storm.org/x86doc/index.html)
19:55:45	3589/3589	---M-Z	200	added ('OK')	text/html	etag:%22e05-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LDDQU.html	index/asm/shell-storm.org/x86doc/LDDQU.html	(from https://shell-storm.org/x86doc/index.html)
19:55:46	3085/3085	---M-Z	200	added ('OK')	text/html	etag:%22c0d-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LDMXCSR.html	index/asm/shell-storm.org/x86doc/LDMXCSR.html	(from https://shell-storm.org/x86doc/index.html)
19:55:47	12608/12608	---M-Z	200	added ('OK')	text/html	etag:%223140-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LDS_LES_LFS_LGS_LSS.html	index/asm/shell-storm.org/x86doc/LDS_LES_LFS_LGS_LSS.html	(from https://shell-storm.org/x86doc/index.html)
19:55:48	6521/6521	---M-Z	200	added ('OK')	text/html	etag:%221979-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LEA.html	index/asm/shell-storm.org/x86doc/LEA.html	(from https://shell-storm.org/x86doc/index.html)
19:55:49	4602/4602	---M-Z	200	added ('OK')	text/html	etag:%2211fa-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LEAVE.html	index/asm/shell-storm.org/x86doc/LEAVE.html	(from https://shell-storm.org/x86doc/index.html)
19:55:50	3570/3570	---M-Z	200	added ('OK')	text/html	etag:%22df2-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LFENCE.html	index/asm/shell-storm.org/x86doc/LFENCE.html	(from https://shell-storm.org/x86doc/index.html)
19:55:51	6374/6374	---M-Z	200	added ('OK')	text/html	etag:%2218e6-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LGDT_LIDT.html	index/asm/shell-storm.org/x86doc/LGDT_LIDT.html	(from https://shell-storm.org/x86doc/index.html)
19:55:52	5221/5221	---M-Z	200	added ('OK')	text/html	etag:%221465-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LLDT.html	index/asm/shell-storm.org/x86doc/LLDT.html	(from https://shell-storm.org/x86doc/index.html)
19:55:53	4776/4776	---M-Z	200	added ('OK')	text/html	etag:%2212a8-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LMSW.html	index/asm/shell-storm.org/x86doc/LMSW.html	(from https://shell-storm.org/x86doc/index.html)
19:55:54	4483/4483	---M-Z	200	added ('OK')	text/html	etag:%221183-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LOCK.html	index/asm/shell-storm.org/x86doc/LOCK.html	(from https://shell-storm.org/x86doc/index.html)
19:55:55	8713/8713	---M-Z	200	added ('OK')	text/html	etag:%222209-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LODS_LODSB_LODSW_LODSD_LODSQ.html	index/asm/shell-storm.org/x86doc/LODS_LODSB_LODSW_LODSD_LODSQ.html	(from https://shell-storm.org/x86doc/index.html)
19:55:56	5380/5380	---M-Z	200	added ('OK')	text/html	etag:%221504-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LOOP_LOOPcc.html	index/asm/shell-storm.org/x86doc/LOOP_LOOPcc.html	(from https://shell-storm.org/x86doc/index.html)
19:55:57	7679/7679	---M-Z	200	added ('OK')	text/html	etag:%221dff-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LSL.html	index/asm/shell-storm.org/x86doc/LSL.html	(from https://shell-storm.org/x86doc/index.html)
19:55:58	5365/5365	---M-Z	200	added ('OK')	text/html	etag:%2214f5-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LTR.html	index/asm/shell-storm.org/x86doc/LTR.html	(from https://shell-storm.org/x86doc/index.html)
19:55:59	4869/4869	---M-Z	200	added ('OK')	text/html	etag:%221305-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/LZCNT.html	index/asm/shell-storm.org/x86doc/LZCNT.html	(from https://shell-storm.org/x86doc/index.html)
19:56:00	4843/4843	---M-Z	200	added ('OK')	text/html	etag:%2212eb-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MASKMOVDQU.html	index/asm/shell-storm.org/x86doc/MASKMOVDQU.html	(from https://shell-storm.org/x86doc/index.html)
19:56:01	4396/4396	---M-Z	200	added ('OK')	text/html	etag:%22112c-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MASKMOVQ.html	index/asm/shell-storm.org/x86doc/MASKMOVQ.html	(from https://shell-storm.org/x86doc/index.html)
19:56:02	7976/7976	---M-Z	200	added ('OK')	text/html	etag:%221f28-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MAXPD.html	index/asm/shell-storm.org/x86doc/MAXPD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:03	8326/8326	---M-Z	200	added ('OK')	text/html	etag:%222086-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MAXPS.html	index/asm/shell-storm.org/x86doc/MAXPS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:04	5508/5508	---M-Z	200	added ('OK')	text/html	etag:%221584-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MAXSD.html	index/asm/shell-storm.org/x86doc/MAXSD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:05	5495/5495	---M-Z	200	added ('OK')	text/html	etag:%221577-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MAXSS.html	index/asm/shell-storm.org/x86doc/MAXSS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:06	3734/3734	---M-Z	200	added ('OK')	text/html	etag:%22e96-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MFENCE.html	index/asm/shell-storm.org/x86doc/MFENCE.html	(from https://shell-storm.org/x86doc/index.html)
19:56:07	7939/7939	---M-Z	200	added ('OK')	text/html	etag:%221f03-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MINPD.html	index/asm/shell-storm.org/x86doc/MINPD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:08	8305/8305	---M-Z	200	added ('OK')	text/html	etag:%222071-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MINPS.html	index/asm/shell-storm.org/x86doc/MINPS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:09	5546/5546	---M-Z	200	added ('OK')	text/html	etag:%2215aa-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MINSD.html	index/asm/shell-storm.org/x86doc/MINSD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:10	5489/5489	---M-Z	200	added ('OK')	text/html	etag:%221571-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MINSS.html	index/asm/shell-storm.org/x86doc/MINSS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:11	6185/6185	---M-Z	200	added ('OK')	text/html	etag:%221829-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MONITOR.html	index/asm/shell-storm.org/x86doc/MONITOR.html	(from https://shell-storm.org/x86doc/index.html)
19:56:12	9231/9231	---M-Z	200	added ('OK')	text/html	etag:%22240f-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOV-1.html	index/asm/shell-storm.org/x86doc/MOV-1.html	(from https://shell-storm.org/x86doc/index.html)
19:56:13	10729/10729	---M-Z	200	added ('OK')	text/html	etag:%2229e9-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVAPD.html	index/asm/shell-storm.org/x86doc/MOVAPD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:14	10546/10546	---M-Z	200	added ('OK')	text/html	etag:%222932-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVAPS.html	index/asm/shell-storm.org/x86doc/MOVAPS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:15	6719/6719	---M-Z	200	added ('OK')	text/html	etag:%221a3f-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVBE.html	index/asm/shell-storm.org/x86doc/MOVBE.html	(from https://shell-storm.org/x86doc/index.html)
19:56:16	6477/6477	---M-Z	200	added ('OK')	text/html	etag:%22194d-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVDDUP.html	index/asm/shell-storm.org/x86doc/MOVDDUP.html	(from https://shell-storm.org/x86doc/index.html)
19:56:17	3072/3072	---M-Z	200	added ('OK')	text/html	etag:%22c00-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVDQ2Q.html	index/asm/shell-storm.org/x86doc/MOVDQ2Q.html	(from https://shell-storm.org/x86doc/index.html)
19:56:18	13332/13332	---M-Z	200	added ('OK')	text/html	etag:%223414-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVDQA,VMOVDQA32_64.html	index/asm/shell-storm.org/x86doc/MOVDQA,VMOVDQA32_64.html	(from https://shell-storm.org/x86doc/index.html)
19:56:19	19746/19746	---M-Z	200	added ('OK')	text/html	etag:%224d22-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVDQU,VMOVDQU8_16_32_64.html	index/asm/shell-storm.org/x86doc/MOVDQU,VMOVDQU8_16_32_64.html	(from https://shell-storm.org/x86doc/index.html)
19:56:20	9550/9550	---M-Z	200	added ('OK')	text/html	etag:%22254e-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVD_MOVQ.html	index/asm/shell-storm.org/x86doc/MOVD_MOVQ.html	(from https://shell-storm.org/x86doc/index.html)
19:56:21	3967/3967	---M-Z	200	added ('OK')	text/html	etag:%22f7f-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVHLPS.html	index/asm/shell-storm.org/x86doc/MOVHLPS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:22	5262/5262	---M-Z	200	added ('OK')	text/html	etag:%22148e-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVHPD.html	index/asm/shell-storm.org/x86doc/MOVHPD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:23	5342/5342	---M-Z	200	added ('OK')	text/html	etag:%2214de-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVHPS.html	index/asm/shell-storm.org/x86doc/MOVHPS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:24	4017/4017	---M-Z	200	added ('OK')	text/html	etag:%22fb1-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVLHPS.html	index/asm/shell-storm.org/x86doc/MOVLHPS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:25	5191/5191	---M-Z	200	added ('OK')	text/html	etag:%221447-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVLPD.html	index/asm/shell-storm.org/x86doc/MOVLPD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:26	5270/5270	---M-Z	200	added ('OK')	text/html	etag:%221496-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVLPS.html	index/asm/shell-storm.org/x86doc/MOVLPS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:27	3915/3915	---M-Z	200	added ('OK')	text/html	etag:%22f4b-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVMSKPD.html	index/asm/shell-storm.org/x86doc/MOVMSKPD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:28	4301/4301	---M-Z	200	added ('OK')	text/html	etag:%2210cd-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVMSKPS.html	index/asm/shell-storm.org/x86doc/MOVMSKPS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:29	5089/5089	---M-Z	200	added ('OK')	text/html	etag:%2213e1-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVNTDQ.html	index/asm/shell-storm.org/x86doc/MOVNTDQ.html	(from https://shell-storm.org/x86doc/index.html)
19:56:30	6321/6321	---M-Z	200	added ('OK')	text/html	etag:%2218b1-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVNTDQA.html	index/asm/shell-storm.org/x86doc/MOVNTDQA.html	(from https://shell-storm.org/x86doc/index.html)
19:56:31	5163/5163	---M-Z	200	added ('OK')	text/html	etag:%22142b-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVNTI.html	index/asm/shell-storm.org/x86doc/MOVNTI.html	(from https://shell-storm.org/x86doc/index.html)
19:56:32	5247/5247	---M-Z	200	added ('OK')	text/html	etag:%22147f-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVNTPD.html	index/asm/shell-storm.org/x86doc/MOVNTPD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:33	5176/5176	---M-Z	200	added ('OK')	text/html	etag:%221438-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVNTPS.html	index/asm/shell-storm.org/x86doc/MOVNTPS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:34	3387/3387	---M-Z	200	added ('OK')	text/html	etag:%22d3b-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVNTQ.html	index/asm/shell-storm.org/x86doc/MOVNTQ.html	(from https://shell-storm.org/x86doc/index.html)
19:56:35	5957/5957	---M-Z	200	added ('OK')	text/html	etag:%221745-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVQ.html	index/asm/shell-storm.org/x86doc/MOVQ.html	(from https://shell-storm.org/x86doc/index.html)
19:56:36	3132/3132	---M-Z	200	added ('OK')	text/html	etag:%22c3c-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVQ2DQ.html	index/asm/shell-storm.org/x86doc/MOVQ2DQ.html	(from https://shell-storm.org/x86doc/index.html)
19:56:37	8966/8966	---M-Z	200	added ('OK')	text/html	etag:%222306-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVSD.html	index/asm/shell-storm.org/x86doc/MOVSD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:38	6745/6745	---M-Z	200	added ('OK')	text/html	etag:%221a59-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVSHDUP.html	index/asm/shell-storm.org/x86doc/MOVSHDUP.html	(from https://shell-storm.org/x86doc/index.html)
19:56:39	6663/6663	---M-Z	200	added ('OK')	text/html	etag:%221a07-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVSLDUP.html	index/asm/shell-storm.org/x86doc/MOVSLDUP.html	(from https://shell-storm.org/x86doc/index.html)
19:56:40	9517/9517	---M-Z	200	added ('OK')	text/html	etag:%22252d-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVSS.html	index/asm/shell-storm.org/x86doc/MOVSS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:41	5380/5380	---M-Z	200	added ('OK')	text/html	etag:%221504-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVSX_MOVSXD.html	index/asm/shell-storm.org/x86doc/MOVSX_MOVSXD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:42	9859/9859	---M-Z	200	added ('OK')	text/html	etag:%222683-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVS_MOVSB_MOVSW_MOVSD_MOVSQ.html	index/asm/shell-storm.org/x86doc/MOVS_MOVSB_MOVSW_MOVSD_MOVSQ.html	(from https://shell-storm.org/x86doc/index.html)
19:56:43	9437/9437	---M-Z	200	added ('OK')	text/html	etag:%2224dd-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVUPD.html	index/asm/shell-storm.org/x86doc/MOVUPD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:44	9442/9442	---M-Z	200	added ('OK')	text/html	etag:%2224e2-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVUPS.html	index/asm/shell-storm.org/x86doc/MOVUPS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:45	5006/5006	---M-Z	200	added ('OK')	text/html	etag:%22138e-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MOVZX.html	index/asm/shell-storm.org/x86doc/MOVZX.html	(from https://shell-storm.org/x86doc/index.html)
19:56:46	17459/17459	---M-Z	200	added ('OK')	text/html	etag:%224433-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MPSADBW.html	index/asm/shell-storm.org/x86doc/MPSADBW.html	(from https://shell-storm.org/x86doc/index.html)
19:56:47	6332/6332	---M-Z	200	added ('OK')	text/html	etag:%2218bc-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MUL.html	index/asm/shell-storm.org/x86doc/MUL.html	(from https://shell-storm.org/x86doc/index.html)
19:56:48	6820/6820	---M-Z	200	added ('OK')	text/html	etag:%221aa4-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MULPD.html	index/asm/shell-storm.org/x86doc/MULPD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:49	7485/7485	---M-Z	200	added ('OK')	text/html	etag:%221d3d-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MULPS.html	index/asm/shell-storm.org/x86doc/MULPS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:50	4954/4954	---M-Z	200	added ('OK')	text/html	etag:%22135a-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MULSD.html	index/asm/shell-storm.org/x86doc/MULSD.html	(from https://shell-storm.org/x86doc/index.html)
19:56:51	5009/5009	---M-Z	200	added ('OK')	text/html	etag:%221391-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MULSS.html	index/asm/shell-storm.org/x86doc/MULSS.html	(from https://shell-storm.org/x86doc/index.html)
19:56:52	3557/3557	---M-Z	200	added ('OK')	text/html	etag:%22de5-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/MULX.html	index/asm/shell-storm.org/x86doc/MULX.html	(from https://shell-storm.org/x86doc/index.html)
